Time [s]	Intensity A	Laser On	AcX	AcY	AcZ	GyX	GyY	GyZ	Ard Temp [C])	MPU Temp [C]
299	10999.0	False	1.03	-0.02	-0.09	-0.11	0.15	-0.21	22.79	21.09
300	10998.0	False	1.02	-0.03	-0.09	-0.08	0.12	0.02	22.88	21.19
301	10999.0	False	1.03	-0.02	-0.08	-0.02	-0.09	-0.03	22.79	21.19
302	10999.0	False	1.03	-0.02	-0.09	-0.05	-0.15	-0.15	22.79	21.19
303	10999.0	False	1.03	-0.02	-0.09	0.02	0.17	0.03	22.79	21.14
304	10999.0	False	1.03	-0.02	-0.09	0.15	-0.05	-0.12	22.71	21.23
305	10999.0	False	1.02	-0.02	-0.1	0.03	-0.14	0.17	22.79	21.19
306	10823.0	False	1.03	-0.02	-0.08	0.0	-0.17	0.08	22.79	21.14
307	10999.0	False	1.03	-0.02	-0.09	-0.08	0.03	-0.23	22.79	21.14
308	10999.0	False	1.03	-0.02	-0.09	0.02	-0.03	-0.18	22.79	21.14
309	10999.0	False	1.02	-0.02	-0.09	-0.08	-0.23	-0.17	22.71	21.14
310	10999.0	False	1.03	-0.02	-0.09	-0.14	-0.06	0.02	22.79	21.19
311	10999.0	False	1.03	-0.02	-0.09	0.14	-0.15	-0.12	22.79	21.14
312	10999.0	False	1.02	-0.03	-0.09	0.02	-0.02	0.02	22.79	21.09
313	10999.0	False	1.03	-0.02	-0.09	-0.05	0.09	0.08	22.79	21.09
314	10999.0	False	1.03	-0.02	-0.09	-0.03	-0.24	-0.08	22.71	21.19
315	10999.0	False	1.03	-0.02	-0.09	0.08	-0.06	0.17	22.88	21.09
316	10999.0	False	1.03	-0.02	-0.09	0.05	-0.09	0.09	22.79	21.14
317	10999.0	False	1.03	-0.02	-0.08	0.06	0.26	-0.03	22.79	21.14
318	10999.0	False	1.03	-0.02	-0.08	-0.08	0.18	0.14	22.79	21.14
319	10999.0	False	1.02	-0.02	-0.09	-0.12	-0.05	0.0	22.79	21.04
320	10999.0	False	1.03	-0.03	-0.1	-0.12	0.03	0.0	22.79	21.19
321	10999.0	False	1.03	-0.03	-0.09	0.05	0.05	0.09	22.79	21.19
322	10999.0	False	1.03	-0.02	-0.09	0.06	0.12	-0.02	22.79	21.23
323	10999.0	False	1.03	-0.02	-0.08	-0.09	-0.09	0.03	22.79	21.28
324	10998.0	False	1.03	-0.02	-0.09	0.0	0.12	0.21	22.79	21.04
325	10999.0	False	1.03	-0.02	-0.08	0.02	0.08	-0.08	22.79	21.19
326	10998.0	False	1.03	-0.01	-0.08	-0.18	-0.06	0.05	22.79	21.19
327	10998.0	False	1.03	-0.02	-0.09	-0.15	-0.11	0.21	22.79	21.14
328	10998.0	False	1.03	-0.02	-0.08	0.23	0.08	-0.15	22.79	21.19
329	10997.0	False	1.03	-0.02	-0.09	-0.09	0.0	0.09	22.79	21.19
330	10997.0	False	1.03	-0.02	-0.09	-0.09	-0.02	0.02	22.79	21.14
331	10997.0	False	1.02	-0.02	-0.09	-0.02	-0.05	-0.06	22.79	21.14
332	10998.0	False	1.03	-0.02	-0.09	0.02	0.0	0.26	22.79	21.23
333	10997.0	False	1.03	-0.03	-0.09	0.02	-0.03	0.09	22.79	21.19
334	10998.0	False	1.03	-0.02	-0.09	-0.09	0.02	-0.03	22.88	21.19
335	10999.0	False	1.03	-0.02	-0.09	-0.03	0.11	-0.06	22.71	21.19
336	10999.0	False	1.03	-0.02	-0.09	0.05	0.09	0.0	22.79	21.19
337	10735.0	False	1.02	-0.02	-0.09	-0.12	-0.14	0.17	22.79	21.28
338	10998.0	False	1.02	-0.02	-0.08	-0.12	-0.05	-0.03	22.79	21.23
339	10998.0	False	1.03	-0.02	-0.09	-0.15	-0.06	-0.05	22.71	21.23
340	10997.0	False	1.03	-0.02	-0.09	0.0	-0.21	-0.02	22.79	21.19
341	10999.0	False	1.03	-0.03	-0.09	-0.06	0.18	-0.08	22.79	21.19
342	10998.0	False	1.03	-0.02	-0.09	0.18	0.23	0.11	22.79	21.09
343	9766.0	False	1.03	-0.02	-0.1	0.02	-0.05	0.08	22.79	21.14
344	10999.0	False	1.03	-0.02	-0.09	0.0	-0.14	0.05	22.79	21.23
345	10999.0	False	1.03	-0.02	-0.09	0.0	-0.12	0.12	22.79	21.23
346	10998.0	False	1.03	-0.02	-0.09	0.05	0.08	0.12	22.79	21.09
347	10999.0	False	1.03	-0.02	-0.09	-0.12	-0.21	-0.02	22.79	21.23
348	10996.0	False	1.03	-0.03	-0.09	-0.12	0.0	0.02	22.79	21.14
349	10999.0	False	1.03	-0.02	-0.09	-0.06	-0.02	-0.02	22.79	21.23
350	10999.0	False	1.03	-0.02	-0.09	-0.11	-0.06	-0.05	22.79	21.0
351	10999.0	False	1.03	-0.03	-0.1	-0.02	-0.24	0.0	22.79	21.28
352	10998.0	False	1.03	-0.02	-0.09	-0.17	0.08	-0.03	22.79	21.19
353	10998.0	False	1.03	-0.03	-0.09	-0.11	-0.05	-0.15	22.79	21.14
354	10996.0	False	1.03	-0.02	-0.09	-0.03	0.08	-0.15	22.79	21.19
355	10998.0	False	1.03	-0.02	-0.09	0.08	0.18	0.18	22.88	21.19
356	10998.0	False	1.03	-0.02	-0.09	-0.2	0.06	0.06	22.79	21.14
357	9530.0	False	1.03	-0.02	-0.09	-0.18	-0.09	0.17	22.88	21.28
358	9533.0	False	1.02	-0.02	-0.08	-0.21	0.15	-0.12	22.79	21.23
359	9532.0	False	1.03	-0.02	-0.09	0.0	-0.11	0.06	22.79	21.23
360	9534.0	False	1.03	-0.02	-0.09	0.0	0.18	-0.05	22.79	21.19
361	8771.0	False	1.03	-0.02	-0.09	-0.18	-0.14	0.15	22.79	21.23
362	9533.0	False	1.03	-0.02	-0.09	-0.11	0.14	0.18	22.88	21.19
363	9533.0	False	1.03	-0.02	-0.08	-0.26	-0.09	0.02	22.88	21.28
364	9533.0	False	1.03	-0.02	-0.09	-0.05	0.0	-0.09	22.88	21.14
365	9533.0	False	1.03	-0.02	-0.09	0.02	0.12	0.06	22.79	21.19
366	8235.0	False	1.03	-0.02	-0.09	0.03	0.18	0.11	22.79	21.14
367	9534.0	False	1.03	-0.02	-0.09	-0.03	-0.05	0.08	22.79	21.14
368	9532.0	False	1.02	-0.02	-0.1	-0.03	-0.05	-0.02	22.79	21.19
369	9532.0	False	1.03	-0.02	-0.09	-0.08	-0.05	0.0	22.79	21.09
370	9532.0	False	1.02	-0.02	-0.09	-0.2	-0.05	0.2	22.79	21.19
371	9532.0	False	1.03	-0.03	-0.09	0.02	-0.17	0.0	22.79	21.19
372	9531.0	False	1.03	-0.02	-0.09	0.12	0.11	0.18	22.79	21.28
373	9530.0	False	1.02	-0.02	-0.09	0.02	-0.03	-0.05	22.79	21.28
374	9530.0	False	1.02	-0.02	-0.08	0.02	0.09	0.02	22.79	21.19
375	9529.0	False	1.03	-0.03	-0.09	0.05	0.05	0.11	22.79	21.28
376	9529.0	False	1.02	-0.02	-0.09	-0.14	-0.05	0.17	22.79	21.19
377	9529.0	False	1.03	-0.02	-0.09	-0.15	-0.05	0.05	22.79	21.19
378	9530.0	False	1.03	-0.02	-0.09	0.03	0.14	0.23	22.79	21.19
379	9531.0	False	1.02	-0.02	-0.09	0.02	0.12	-0.18	22.79	21.14
380	9530.0	False	1.03	-0.02	-0.09	0.05	0.03	-0.02	22.79	21.23
381	9529.0	False	1.03	-0.02	-0.09	0.05	-0.15	0.0	22.79	21.23
382	9530.0	False	1.03	-0.02	-0.09	-0.09	-0.09	0.08	22.79	21.23
383	9529.0	False	1.03	-0.02	-0.09	0.06	0.14	-0.08	22.79	21.19
384	9529.0	False	1.03	-0.02	-0.09	0.0	0.14	0.05	22.79	21.09
385	9529.0	False	1.03	-0.02	-0.09	-0.2	-0.03	-0.09	22.79	21.19
386	9530.0	False	1.03	-0.03	-0.09	-0.06	-0.11	-0.09	22.79	21.23
387	9530.0	False	1.02	-0.02	-0.09	0.06	-0.05	0.02	22.79	21.23
388	9529.0	False	1.02	-0.02	-0.09	-0.15	-0.17	-0.05	22.79	21.14
389	9530.0	False	1.04	-0.02	-0.09	-0.12	-0.12	-0.03	22.79	21.09
390	9528.0	False	1.03	-0.02	-0.09	0.05	-0.03	0.05	22.79	21.19
391	9529.0	False	1.03	-0.02	-0.08	0.02	-0.02	0.14	22.88	21.09
392	9529.0	False	1.03	-0.03	-0.09	-0.08	-0.09	-0.02	22.88	21.19
393	9529.0	False	1.03	-0.02	-0.1	0.23	0.03	-0.05	22.79	21.09
394	9529.0	False	1.03	-0.02	-0.08	-0.09	-0.11	0.03	22.79	21.19
395	9528.0	False	1.03	-0.02	-0.09	-0.11	0.11	-0.08	22.79	21.23
396	9530.0	False	1.02	-0.02	-0.09	0.03	0.05	-0.15	22.88	21.33
397	9530.0	False	1.03	-0.02	-0.08	-0.17	0.05	-0.03	22.79	21.14
398	9529.0	False	1.03	-0.02	-0.09	0.05	-0.17	-0.2	22.79	21.23
399	9529.0	False	1.02	-0.02	-0.09	0.0	0.08	0.03	22.79	21.23
400	9529.0	False	1.02	-0.02	-0.09	0.0	0.18	0.02	22.88	21.28
401	9529.0	False	1.03	-0.02	-0.09	-0.03	0.11	-0.09	22.79	21.14
402	9528.0	False	1.02	-0.02	-0.09	0.09	0.0	-0.02	22.79	21.19
403	9528.0	False	1.02	-0.02	-0.09	-0.12	-0.11	0.18	22.88	21.14
404	9529.0	False	1.03	-0.02	-0.09	-0.08	-0.11	-0.02	22.79	21.23
405	9528.0	False	1.03	-0.02	-0.1	-0.03	-0.05	0.06	22.79	21.19
406	9529.0	False	1.02	-0.02	-0.09	0.0	0.08	-0.02	22.79	21.23
407	9529.0	False	1.03	-0.03	-0.09	0.14	0.02	-0.09	22.79	21.09
408	9528.0	False	1.03	-0.02	-0.1	0.2	-0.23	-0.03	22.79	21.28
409	9529.0	False	1.03	-0.02	-0.09	-0.08	0.05	0.0	22.79	21.19
410	9529.0	False	1.02	-0.02	-0.09	-0.02	-0.14	0.0	22.79	21.23
411	9529.0	False	1.03	-0.02	-0.09	-0.05	0.08	-0.03	22.79	21.14
412	9530.0	False	1.03	-0.02	-0.09	-0.09	-0.09	0.12	22.79	21.19
413	9529.0	False	1.02	-0.02	-0.09	-0.11	-0.06	0.05	22.79	21.19
414	9528.0	False	1.03	-0.02	-0.08	-0.08	0.0	-0.03	22.79	21.23
415	9527.0	False	1.02	-0.02	-0.09	0.0	-0.15	0.14	22.79	21.19
416	9527.0	False	1.03	-0.02	-0.09	-0.14	0.05	-0.15	22.79	21.19
417	9528.0	False	1.03	-0.02	-0.09	-0.11	-0.03	0.0	22.88	21.23
418	9528.0	False	1.03	-0.02	-0.09	-0.11	0.14	0.02	22.79	21.14
419	9528.0	False	1.03	-0.02	-0.09	-0.12	-0.08	0.02	22.79	21.19
420	9529.0	False	1.02	-0.02	-0.09	-0.05	-0.08	-0.02	22.88	21.19
421	9528.0	False	1.04	-0.02	-0.09	0.0	-0.14	0.15	22.79	21.23
422	9528.0	False	1.03	-0.02	-0.09	-0.08	-0.06	0.38	22.79	21.23
423	9528.0	False	1.03	-0.02	-0.09	0.02	0.2	-0.09	22.79	21.23
424	8156.0	False	1.03	-0.02	-0.09	-0.02	-0.05	-0.06	22.88	21.19
425	9529.0	False	1.03	-0.02	-0.08	-0.14	0.09	-0.02	22.79	21.19
426	9529.0	False	1.03	-0.02	-0.09	-0.05	-0.15	0.05	22.79	21.23
427	9530.0	False	1.03	-0.02	-0.09	0.06	-0.11	-0.17	22.79	21.14
428	9530.0	False	1.03	-0.02	-0.09	-0.02	0.0	0.02	22.79	21.23
429	9528.0	False	1.03	-0.02	-0.09	-0.11	0.09	0.0	22.79	21.23
430	9529.0	False	1.03	-0.02	-0.09	-0.02	0.09	-0.08	22.88	21.28
431	9530.0	False	1.02	-0.02	-0.08	-0.02	0.03	0.05	22.79	21.19
432	9530.0	False	1.03	-0.02	-0.08	-0.06	0.14	-0.2	22.79	21.14
433	9529.0	False	1.03	-0.01	-0.09	0.03	-0.03	0.14	22.79	21.28
434	9530.0	False	1.03	-0.02	-0.09	0.09	0.11	0.06	22.79	21.23
435	9530.0	False	1.03	-0.03	-0.09	0.24	0.05	0.15	22.79	21.19
436	9529.0	False	1.03	-0.02	-0.09	0.02	0.03	-0.02	22.79	21.33
437	9529.0	False	1.02	-0.02	-0.09	0.11	0.11	-0.05	22.79	21.19
438	9529.0	False	1.03	-0.02	-0.08	0.03	-0.09	-0.05	22.79	21.28
439	9529.0	False	1.02	-0.02	-0.09	-0.12	-0.26	0.03	22.79	21.14
440	9529.0	False	1.02	-0.02	-0.08	0.11	0.02	0.14	22.79	21.19
441	8359.0	False	1.03	-0.02	-0.09	-0.24	0.03	-0.08	22.88	21.14
442	8359.0	False	1.03	-0.02	-0.09	-0.05	0.05	0.15	22.88	21.19
443	8359.0	False	1.02	-0.02	-0.1	-0.03	0.02	-0.05	22.79	21.14
444	8359.0	False	1.03	-0.02	-0.09	0.11	-0.11	0.21	22.79	21.14
445	8361.0	False	1.02	-0.02	-0.09	0.02	-0.09	0.21	22.88	21.09
446	8361.0	False	1.03	-0.02	-0.09	0.17	0.11	0.06	22.79	21.19
447	8361.0	False	1.03	-0.02	-0.08	0.08	0.15	0.03	22.88	21.19
448	8361.0	False	1.03	-0.02	-0.09	0.17	0.14	-0.11	22.88	21.19
449	8362.0	False	1.03	-0.02	-0.09	-0.03	-0.02	-0.12	22.71	21.28
450	8361.0	False	1.02	-0.02	-0.08	-0.02	0.17	0.14	22.79	21.28
451	7358.0	False	1.03	-0.02	-0.09	-0.17	-0.14	0.03	22.88	21.19
452	8362.0	False	1.03	-0.02	-0.1	0.02	-0.11	0.11	22.88	21.19
453	8361.0	False	1.03	-0.02	-0.08	-0.08	-0.06	0.09	22.79	21.23
454	8362.0	False	1.03	-0.02	-0.09	-0.02	-0.09	0.02	22.79	21.14
455	8361.0	False	1.03	-0.02	-0.09	0.08	0.09	-0.08	22.88	21.28
456	8360.0	False	1.03	-0.02	-0.09	-0.05	0.12	-0.03	22.88	21.19
457	8360.0	False	1.03	-0.02	-0.08	-0.14	-0.05	0.02	22.79	21.28
458	8361.0	False	1.03	-0.02	-0.1	-0.18	-0.08	-0.09	22.79	21.28
459	8360.0	False	1.03	-0.02	-0.09	-0.09	0.05	-0.26	22.79	21.28
460	8360.0	False	1.03	-0.02	-0.09	0.11	-0.09	-0.15	22.79	21.23
461	8362.0	False	1.03	-0.02	-0.09	0.03	0.11	0.09	22.79	21.14
462	8362.0	False	1.03	-0.02	-0.09	0.0	0.06	-0.11	22.88	21.19
463	8362.0	False	1.03	-0.02	-0.09	-0.11	-0.09	-0.12	22.88	21.19
464	8361.0	False	1.03	-0.03	-0.08	0.08	0.02	-0.06	22.79	21.23
465	8362.0	False	1.03	-0.02	-0.09	0.12	0.08	-0.06	22.88	21.23
466	8362.0	False	1.03	-0.02	-0.09	0.05	-0.15	-0.05	22.88	21.33
467	8362.0	False	1.03	-0.02	-0.09	-0.09	-0.11	0.08	22.88	21.19
468	8363.0	False	1.04	-0.02	-0.09	0.03	0.02	0.0	22.79	21.23
469	8363.0	False	1.03	-0.02	-0.09	-0.14	0.09	0.08	22.79	21.09
470	8367.0	False	1.02	-0.02	-0.09	-0.14	-0.11	0.15	22.79	21.33
471	8366.0	False	1.03	-0.02	-0.09	-0.02	0.03	-0.15	22.79	21.19
472	8366.0	False	1.03	-0.02	-0.09	0.08	-0.03	-0.02	22.88	21.23
473	8367.0	False	1.02	-0.02	-0.08	-0.15	-0.11	0.26	22.88	21.19
474	8366.0	False	1.04	-0.02	-0.09	-0.26	-0.09	-0.17	22.88	21.23
475	8365.0	False	1.03	-0.02	-0.1	-0.2	0.02	0.06	22.88	21.19
476	8367.0	False	1.03	-0.02	-0.09	-0.06	0.06	-0.11	22.79	21.19
477	8368.0	False	1.03	-0.02	-0.09	-0.03	0.06	-0.09	22.79	21.23
478	8369.0	False	1.03	-0.02	-0.09	0.11	0.03	-0.03	22.88	21.14
479	8368.0	False	1.03	-0.02	-0.08	0.14	0.11	-0.05	22.88	21.23
480	8370.0	False	1.03	-0.02	-0.09	-0.02	-0.08	-0.09	22.79	21.23
481	8370.0	False	1.03	-0.02	-0.09	0.02	0.05	-0.08	22.88	21.19
482	8370.0	False	1.03	-0.02	-0.09	-0.05	0.11	-0.02	22.79	21.28
483	8369.0	False	1.03	-0.02	-0.08	-0.15	0.0	-0.03	22.88	21.23
484	8369.0	False	1.03	-0.02	-0.09	0.06	0.12	0.03	22.88	21.19
485	8364.0	False	1.03	-0.02	-0.09	-0.08	-0.09	0.05	22.79	21.19
486	8367.0	False	1.03	-0.02	-0.09	0.02	-0.03	-0.06	22.79	21.23
487	8364.0	False	1.03	-0.02	-0.08	-0.11	0.14	0.09	22.79	21.14
488	8363.0	False	1.03	-0.02	-0.08	-0.02	0.0	-0.02	22.88	21.19
489	8362.0	False	1.03	-0.02	-0.09	-0.06	0.17	-0.12	22.79	21.19
490	8363.0	False	1.03	-0.02	-0.08	-0.02	0.15	-0.11	22.88	21.23
491	8361.0	False	1.03	-0.02	-0.09	-0.02	-0.06	-0.11	22.79	21.28
492	8360.0	False	1.03	-0.02	-0.09	0.2	0.05	0.0	22.79	21.19
493	8361.0	False	1.03	-0.02	-0.1	0.06	-0.05	-0.05	22.79	21.14
494	8362.0	False	1.03	-0.02	-0.09	0.03	-0.03	-0.08	22.88	21.14
495	6488.0	False	1.03	-0.02	-0.09	0.15	0.12	-0.11	22.79	21.23
496	8360.0	False	1.03	-0.02	-0.08	-0.26	-0.02	0.09	22.88	21.19
497	8361.0	False	1.03	-0.03	-0.09	-0.09	-0.11	-0.09	22.88	21.23
498	8361.0	False	1.03	-0.03	-0.09	-0.09	0.02	0.12	22.79	21.09
499	8361.0	False	1.02	-0.02	-0.09	0.12	0.18	0.17	22.79	21.19
500	8363.0	False	1.03	-0.02	-0.09	0.08	0.08	-0.09	22.79	21.19
501	8362.0	False	1.03	-0.02	-0.09	-0.23	0.06	-0.12	22.88	21.14
502	8362.0	False	1.03	-0.02	-0.1	-0.05	0.06	-0.18	22.79	21.28
503	8361.0	False	1.03	-0.02	-0.09	-0.02	0.08	0.21	22.79	21.19
504	8359.0	False	1.03	-0.02	-0.09	-0.05	0.05	-0.03	22.79	21.19
505	8362.0	False	1.03	-0.02	-0.09	0.0	0.11	0.05	22.79	21.19
506	8360.0	False	1.03	-0.02	-0.09	-0.14	-0.06	0.05	22.79	21.14
507	8360.0	False	1.03	-0.02	-0.09	0.05	-0.2	0.0	22.88	21.14
508	8360.0	False	1.02	-0.02	-0.09	0.06	0.17	-0.09	22.79	21.19
509	8361.0	False	1.02	-0.03	-0.09	-0.09	0.06	0.0	22.88	21.19
510	8361.0	False	1.02	-0.02	-0.08	-0.11	0.08	-0.24	22.88	21.19
511	8362.0	False	1.03	-0.02	-0.09	-0.15	-0.05	0.0	22.79	21.23
512	8362.0	False	1.03	-0.02	-0.09	-0.11	-0.02	-0.14	22.79	21.23
513	8366.0	False	1.03	-0.02	-0.09	0.03	-0.09	-0.14	22.79	21.19
514	8367.0	False	1.03	-0.02	-0.09	-0.29	0.05	-0.08	22.88	21.19
515	8367.0	False	1.03	-0.02	-0.08	0.03	-0.09	0.09	22.79	21.09
516	8366.0	False	1.03	-0.02	-0.09	0.02	0.05	-0.03	22.79	21.19
517	8367.0	False	1.03	-0.02	-0.09	-0.05	0.08	0.02	22.88	21.14
518	8366.0	False	1.02	-0.02	-0.08	-0.03	-0.24	-0.09	22.79	21.23
519	8367.0	False	1.03	-0.02	-0.09	-0.17	0.15	0.05	22.88	21.19
520	8365.0	False	1.02	-0.02	-0.1	-0.02	-0.14	0.17	22.79	21.19
521	8368.0	False	1.02	-0.02	-0.09	0.03	0.0	-0.05	22.88	21.19
522	7455.0	False	1.03	-0.02	-0.09	-0.08	0.02	-0.09	22.79	21.19
523	7456.0	False	1.04	-0.02	-0.08	0.0	-0.06	0.15	22.79	21.23
524	7455.0	False	1.03	-0.02	-0.09	-0.09	-0.12	-0.03	22.88	21.09
525	7457.0	False	1.03	-0.02	-0.09	0.02	0.06	0.09	22.88	21.04
526	7460.0	False	1.03	-0.02	-0.1	0.06	0.06	0.0	22.88	21.23
527	7454.0	False	1.02	-0.02	-0.08	0.09	-0.14	-0.06	22.88	21.19
528	7456.0	False	1.03	-0.02	-0.09	-0.11	-0.05	0.09	22.79	21.14
529	7460.0	False	1.02	-0.02	-0.09	-0.03	-0.03	0.05	22.88	21.23
530	7460.0	False	1.02	-0.02	-0.09	-0.18	0.14	-0.14	22.88	21.19
531	7462.0	False	1.03	-0.02	-0.09	-0.24	0.11	0.09	22.88	21.19
532	7467.0	False	1.03	-0.02	-0.09	-0.11	0.08	-0.09	22.88	21.19
533	7468.0	False	1.02	-0.02	-0.09	-0.05	0.29	0.14	22.88	21.14
534	7466.0	False	1.02	-0.02	-0.09	0.03	-0.06	0.03	22.88	21.33
535	7468.0	False	1.03	-0.02	-0.09	0.05	0.05	-0.05	22.88	21.19
536	7466.0	False	1.03	-0.02	-0.08	-0.06	0.08	-0.05	22.88	21.28
537	7466.0	False	1.03	-0.02	-0.09	0.15	-0.08	0.06	22.79	21.19
538	7476.0	False	1.03	-0.02	-0.09	-0.12	0.06	0.0	22.79	21.28
539	7469.0	False	1.02	-0.02	-0.1	0.0	0.0	-0.03	22.88	21.23
540	7470.0	False	1.03	-0.02	-0.1	0.0	0.05	0.12	22.88	21.14
541	7470.0	False	1.03	-0.02	-0.09	0.03	-0.06	0.05	22.79	21.23
542	7462.0	False	1.03	-0.02	-0.08	0.08	0.09	-0.14	22.88	21.23
543	7458.0	False	1.03	-0.03	-0.09	-0.06	0.09	0.09	22.88	21.19
544	7459.0	False	1.03	-0.03	-0.09	-0.09	0.17	-0.02	22.79	21.23
545	7455.0	False	1.03	-0.03	-0.09	-0.03	-0.03	-0.11	22.88	21.19
546	7457.0	False	1.03	-0.02	-0.08	0.15	0.03	-0.05	22.88	21.23
547	7451.0	False	1.03	-0.02	-0.09	0.02	0.11	0.15	22.88	21.19
548	7450.0	False	1.03	-0.02	-0.08	-0.05	-0.12	-0.05	22.88	21.14
549	7452.0	False	1.02	-0.02	-0.09	0.02	-0.15	-0.03	22.79	21.14
550	7456.0	False	1.03	-0.02	-0.09	0.17	-0.11	-0.03	22.79	21.28
551	7456.0	False	1.03	-0.02	-0.09	-0.02	-0.02	-0.12	22.79	21.19
552	7454.0	False	1.03	-0.02	-0.09	0.11	-0.02	0.06	22.79	21.23
553	7463.0	False	1.02	-0.02	-0.09	-0.03	0.2	0.08	22.79	21.19
554	7454.0	False	1.03	-0.02	-0.08	0.0	-0.08	-0.11	22.79	21.14
555	7456.0	False	1.03	-0.02	-0.1	-0.02	-0.06	-0.03	22.79	21.19
556	7457.0	False	1.03	-0.02	-0.1	-0.2	-0.11	-0.02	22.79	21.14
557	7456.0	False	1.03	-0.03	-0.08	0.02	-0.08	-0.08	22.79	21.14
558	7457.0	False	1.03	-0.02	-0.09	-0.26	0.02	0.06	22.88	21.28
559	7460.0	False	1.02	-0.02	-0.1	-0.02	-0.09	0.15	22.79	21.19
560	7455.0	False	1.03	-0.02	-0.09	-0.09	-0.09	-0.06	22.79	21.19
561	7457.0	False	1.03	-0.02	-0.09	-0.08	0.12	0.06	22.79	21.14
562	7459.0	False	1.02	-0.03	-0.09	0.03	-0.02	-0.18	22.79	21.23
563	7465.0	False	1.03	-0.02	-0.09	-0.05	-0.2	-0.02	22.88	21.19
564	7466.0	False	1.03	-0.01	-0.09	-0.12	-0.05	-0.08	22.79	21.23
565	7470.0	False	1.03	-0.02	-0.09	-0.06	0.08	-0.15	22.88	21.28
566	7472.0	False	1.02	-0.02	-0.1	0.05	-0.03	-0.15	22.88	21.28
567	7479.0	False	1.02	-0.03	-0.09	-0.02	0.03	0.06	22.79	21.09
568	7475.0	False	1.03	-0.02	-0.09	0.05	-0.05	0.09	22.88	21.14
569	7481.0	False	1.03	-0.03	-0.09	-0.06	-0.05	0.15	22.79	21.23
570	7481.0	False	1.02	-0.02	-0.09	-0.08	0.02	-0.06	22.79	21.33
571	7483.0	False	1.03	-0.02	-0.08	0.17	0.06	-0.08	22.79	21.28
572	7485.0	False	1.03	-0.02	-0.09	-0.06	-0.03	-0.14	22.88	21.33
573	7485.0	False	1.02	-0.03	-0.09	0.08	-0.14	-0.15	22.79	21.14
574	7491.0	False	1.02	-0.02	-0.09	0.02	0.2	0.17	22.88	21.19
575	7479.0	False	1.03	-0.02	-0.09	-0.18	-0.03	-0.08	22.88	21.28
576	7480.0	False	1.03	-0.02	-0.08	0.05	0.03	0.21	22.88	21.28
577	7474.0	False	1.03	-0.02	-0.09	-0.03	-0.03	0.17	22.79	21.23
578	7481.0	False	1.03	-0.02	-0.09	0.03	-0.24	0.09	22.88	21.28
579	7474.0	False	1.03	-0.03	-0.09	-0.11	0.05	0.0	22.79	21.19
580	7461.0	False	1.03	-0.02	-0.08	-0.06	0.0	0.14	22.88	21.23
581	7456.0	False	1.03	-0.03	-0.09	0.03	-0.12	0.02	22.88	21.23
582	7454.0	False	1.02	-0.03	-0.09	-0.18	0.0	0.05	22.79	21.19
583	7458.0	False	1.03	-0.02	-0.08	-0.12	0.03	-0.05	22.79	21.28
584	7459.0	False	1.02	-0.02	-0.09	0.06	-0.2	0.15	22.79	21.28
585	7459.0	False	1.03	-0.02	-0.08	0.06	0.24	-0.03	22.79	21.23
586	7468.0	False	1.03	-0.02	-0.1	-0.12	0.05	-0.03	22.79	21.28
587	7472.0	False	1.03	-0.02	-0.09	0.09	-0.03	0.11	22.79	21.33
588	7485.0	False	1.03	-0.02	-0.09	-0.06	-0.05	-0.18	22.88	21.19
589	7126.0	False	1.03	-0.02	-0.09	0.18	0.08	-0.11	22.88	21.23
590	7464.0	False	1.03	-0.02	-0.08	-0.06	0.09	-0.11	22.88	21.14
591	7467.0	False	1.02	-0.02	-0.09	0.02	-0.02	0.12	22.88	21.14
592	7478.0	False	1.03	-0.02	-0.09	0.12	0.0	0.06	22.79	21.23
593	7464.0	False	1.04	-0.02	-0.09	0.12	0.02	-0.08	22.88	21.14
594	7476.0	False	1.03	-0.02	-0.09	-0.11	-0.21	-0.02	22.79	21.19
595	7457.0	False	1.03	-0.02	-0.09	0.08	-0.09	-0.05	22.79	21.19
